LAKE_NOUN _NOUN_,6585
Lajpat_NOUN Rai,1551
Landed _NOUN_,2065
Lanza_NOUN _._,3388
Lady_NOUN _CONJ_,8177
Lamps_NOUN _VERB_,1433
Lady --_.,1072
Lady_NOUN Augusta_NOUN,1612
Landauer _._,2368
Larkin_NOUN 's,3438
Lao 's,1160
Lakeland _NOUN_,1899
Lastly_ADV _._,82902
Lake Titicaca,1930
Lake_NOUN ?_.,1791
Lakeview _NOUN_,1427
Late Iron_NOUN,1633
Lady Alexis,1337
Lamont_NOUN _VERB_,3112
Largely _ADJ_,2598
Lamb of,9181
Laramie _._,5453
Last name,1072
Lasagna _NOUN_,1109
Lafitte ,,1121
Last_NOUN Battle,1040
Ladner ,,1089
Laser_NOUN --_.,1877
Land_NOUN that,1627
Lambeth_NOUN _NOUN_,6507
Ladies_NOUN _ADV_,2466
Landa ,,1947
Language_NOUN (,21482
Lanier_NOUN _VERB_,1563
Lake Ontario,5881
Landau -_.,2466
Lady_NOUN Charlotte_NOUN,2565
Lakshmana_NOUN _VERB_,1252
Lark_NOUN _VERB_,8401
Latin_ADJ authors,1625
Latin_NOUN Christianity_NOUN,1163
Late_NOUN Antique,5789
Latin or_CONJ,3716
Late --,1829
Lamont and_CONJ,1246
Lapsley ,,1085
Last Year_NOUN,1739
Laryngol_NOUN _._,1736
Lagrange equation_NOUN,1191
Laine ,,2557
Land Use_NOUN,16237
Landry_NOUN ,_.,4941
Lanka ',1334
Language can,1023
Lamb _NUM_,1677
Lady_NOUN Chapel_NOUN,1865
Ladouceur ,,1480
Lamar _NOUN_,5913
Latin_NOUN in_ADP,4924
Lambton_NOUN ,,1102
Lady Macbeth_NOUN,6736
Lake_NOUN area,1066
Lankan _NOUN_,14387
Lan_NOUN Xin,1717
Lansdale_NOUN _VERB_,1111
Lateran Council_NOUN,3094
Latina_NOUN women,1032
Latrobe_NOUN ,,1418
Latvia_NOUN 's,2565
Land :_.,11057
Laertes_NOUN ,_.,1304
Lapham ,,1144
Lambton ,_.,1102
Lang 's_PRT,17063
Lauer ,,2395
Lang was,8490
Latinx_NOUN _CONJ_,1206
Lala_NOUN _._,2130
Language development,1161
Lake .,33426
Late Middle,3363
Latin_NOUN tongue,1132
Lang Ya_PRON,1388
Laos_NOUN _NOUN_,3725
Laudan_NOUN _._,1199
Latimer _._,6498
Language_NOUN --_.,2332
Land_NOUN Economics,1536
Lao Er_NOUN,1496
Land_NOUN status,1649
Lam ,_.,13061
Larsen -_.,2410
Lambert_NOUN _ADV_,1033
Lan_NOUN Qing_NOUN,4056
Laertes_NOUN _VERB_,1085
Ladle the_DET,1101
Lady_NOUN ,_.,39673
Larissa _NOUN_,3792
Lao_NOUN _._,8713
Lady _ADJ_,2113
Lambert _ADV_,1033
Latimer_NOUN _PRT_,1847
Latif_NOUN _._,2201
Lancaster_NOUN County_NOUN,2590
Latin language_NOUN,3576
Latin_NOUN or_CONJ,3686
Language_NOUN _NUM_,15402
Later_ADV .,9060
Lanza_NOUN ,,2468
Laney _._,3382
Lanzhou _NOUN_,1469
Last Name________________________MI____First_________________,6431
Lancaster_NOUN was,1292
Landman _._,1775
Landmark_NOUN _._,2301
Laila _VERB_,4470
Latin_ADJ root_NOUN,1587
Latvia .,4118
Lady_NOUN Joan_NOUN,1869
Lake_NOUN _DET_,2419
Lanka_NOUN .,13754
Last Night,1991
Language in,16123
Lake _._,121587
Last Will,2177
Landi ,_.,1108
Lafontaine _._,1321
Latinalainen Raamattu_NOUN,2039
Lanka_NOUN to_PRT,1152
Latin_ADJ verses_NOUN,1093
Lamentations _VERB_,1074
Lads _._,1684
Landreth ,,1021
Latinx and,1080
Later _NOUN_,62894
Latin edition,1212
Lanham_NOUN •_NOUN,1091
Land Trust_NOUN,1338
Lance_NOUN _._,18712
Lafuente _._,1037
Lan_NOUN 's,13667
Lady Betty_NOUN,2767
Lamentations_NOUN ,_.,1426
Larrabee _._,1196
Ladies_NOUN ,_.,14553
Late on,1745
Larus _NOUN_,1168
Lamentations ,_.,1426
Laing_NOUN 's,1369
Late_ADV that_DET,4301
Later_ADV this_DET,1717
Latin_NOUN language_NOUN,3267
Latijn_NOUN (_.,2039
Lady Hale,1137
Late _NOUN_,161155
Landry_NOUN .,1255
Lasch _._,2540
Language is,10186
Laser_NOUN _NOUN_,40151
Lake_NOUN ,,62853
Lang is,1149
Large _CONJ_,5803
Lands_NOUN (,1376
Lance_NOUN and_CONJ,3378
Leaving me,1599
Lead_NOUN is_VERB,1236
Lectures_NOUN of_ADP,1318
Lead_NOUN .,1806
Lavelle ,_.,1360
Lauren_NOUN _ADV_,3019
League_NOUN _ADP_,96920
Learners_NOUN :,1264
Leicester_NOUN and_CONJ,2004
Leading _._,1629
League_NOUN would,1088
Leeds United,1453
Lausanne_NOUN _ADP_,1128
Lebowitz_NOUN _._,1266
Leeds and,2753
Left Party,1448
Leary _._,9126
Leave_VERB .,3064
Le _NUM_,2628
Leiden_ADV _._,37339
Lease_NOUN _VERB_,1704
Lei_NOUN said,1709
Leaving this,1161
Legume_NOUN _NOUN_,1928
Lead to,4603
Lecturer ,_.,2941
Legislation :_.,2082
Lawrence v._CONJ,1743
Leadbeater_NOUN ,,1106
Lebensraum _._,1427
Lehman_NOUN _PRT_,1635
Lees _VERB_,1572
Le Sage_NOUN,1021
Lee M_NOUN,1162
Law_NOUN Judge_NOUN,1084
Lecture_NOUN at_ADP,2087
Learning_VERB for,1009
Leadership_NOUN :,9911
Leaves_NOUN and,2065
League and_CONJ,11999
LeRoi _NOUN_,1020
Legal Analysis,1589
Len_NOUN Guy_NOUN,1121
Lee ._.,36176
Learner _VERB_,1420
Leitch _._,2796
Lease ,,2232
Le_NOUN Roy_NOUN,3868
Lee JY,1016
Laughter_NOUN and_CONJ,3232
Law )_.,11136
Leeds_NOUN :,2261
Lawyers .,1085
Lauren_NOUN to_PRT,1047
Learning_NOUN (,18742
Leadership_NOUN Institute_NOUN,1252
Laurie ,_.,10135
Leah_NOUN _CONJ_,4696
Legis_NOUN Dir_NOUN,1408
Lend -,3846
Leith ._.,1366
Leicestershire _NOUN_,1686
Learning Sciences_NOUN,2985
Legitimation of_ADP,1181
Leaders_NOUN _ADV_,2256
Leaving_VERB me,1599
Lee ;_.,1759
Leave your_PRON,5482
Legislatures .,1244
Learn More_ADJ,1103
Legislature_NOUN _PRT_,2317
Law and,179390
Lehmann_NOUN 's,1123
Law 's,9725
Legend ._.,3312
Legitimacy in,3023
League Cup_NOUN,1169
Lei Yang_NOUN,15036
Leland ,,4740
Lean_VERB _ADP_,2823
Leah _CONJ_,4696
Lend_VERB -_.,3845
Lei Yu,1386
Le Beau_NOUN,1085
Lender 's,1037
Law as,8933
Lemon_NOUN juice_NOUN,1671
Learning_VERB _PRON_,1928
Learning_NOUN ,,61430
Lefevre _._,1967
Leading_VERB up_ADP,1617
Lazarus 's,1859
Law Reporter_NOUN,1049
League Championship_NOUN,1082
Laurence_NOUN ,,8318
Lehmann _NUM_,1507
Laura in,1531
Lausanne_NOUN _._,14030
Le_NOUN Blanc_NOUN,2596
Leipzig_NOUN _ADP_,3297
Length and,1848
Laurence had_VERB,1106
Lei .,3689
Leicestershire ,,2269
Lay _NUM_,1036
Laws_NOUN that,1877
Lawrence_NOUN -_.,1546
Lebens _._,2053
Left_ADJ --_.,3374
Lehmann _VERB_,2338
Laurent ,_.,8953
Legal _NOUN_,289723
Learn_VERB :_.,1735
Lemaire ,_.,2494
Laurence_NOUN .,4001
Lea_NOUN ,_.,7804
Lauren Berlant_NOUN,2122
Lawes_NOUN _._,2259
Learning_NOUN "_.,2659
Lejeune _VERB_,2292
Leben _VERB_,2176
Lemma _ADP_,1211
Lee_NOUN took,1220
Lemma_NOUN _VERB_,2232
Le monde,1070
Law to,8456
Lawson _VERB_,13548
Leaflet _NOUN_,1033
Leadership ",1086
Law School,37669
Leah_NOUN _ADP_,3128
Legends _ADP_,7475
Legs .,1246
Lefkowitz_NOUN _._,1957
Legal_NOUN Aspects,2721
Legal Education_NOUN,4887
Leipzig_NOUN _VERB_,2230
Lecture_NOUN Series_NOUN,1787
Legislature_NOUN in,1341
Leave and,1449
Lauterbach _._,1194
Lei and_CONJ,4015
Legacy _NOUN_,14648
Leigh_NOUN and,2724
Launch the_DET,1276
Leadenhall_NOUN _NOUN_,1444
Laurence_NOUN _VERB_,13301
Lectures_NOUN _NOUN_,1565
Leibe_NOUN ,,1702
Leal ,_.,2935
Lee JY_NOUN,1016
Left_VERB to,8996
Layer Protection_NOUN,3638
Leaving _ADP_,4910
Leith_NOUN ,,3384
Lean_VERB _PRT_,2013
Laws_NOUN §_ADP,1400
Leiden_NOUN .,5548
Lee 's_PRT,44441
Laurence was,1240
Lawyers ._.,1084
Leave_NOUN _NOUN_,3469
Learned _ADP_,9040
Legislature_NOUN _NOUN_,1804
Learning _._,157835
Learning_NOUN )_.,2259
Lebanon_NOUN to,2134
Law_NOUN that_DET,2292
Laurentian _NOUN_,3351
Law Com,1537
Leader_NOUN had_VERB,1086
Ledge_NOUN _._,1613
LeMay _VERB_,1761
Laura_NOUN to_PRT,2681
Leave_VERB it_PRON,23760
Laying_VERB _ADP_,1688
Lemma ._.,1042
Law §,22232
Leave_VERB me,19633
Law or_CONJ,3702
Lecturer and,1224
Legislation and_CONJ,4976
Lawson 's,4260
Learning_VERB outcomes_NOUN,1426
Laws are_VERB,2671
Leng_NOUN Zi,1551
Learning and_CONJ,51407
Leave_VERB ._.,3064
Leander_NOUN _VERB_,4072
Learning outcomes,2724
Leicester and_CONJ,2089
Learn_VERB ,,2994
Launching_VERB the,1026
Lauren_NOUN said_VERB,3592
Legend_NOUN :_.,2610
Legal_NOUN Forum,1357
Law _ADV_,12928
Leben_NOUN ,_.,2319
Lee JH_NOUN,1947
Law and_CONJ,179326
Left .,9086
Lecturer and_CONJ,1223
Lender_NOUN _._,1944
Laws_NOUN §,1482
Leigh .,4286
Lemaitre_NOUN _._,1047
Layered_ADJ _NOUN_,1116
Law_NOUN Offices,1183
Leave_VERB _ADJ_,2131
Leading to_PRT,4060
Lawrence said_VERB,1542
Leland_NOUN _._,6994
Lehmann _._,14636
Lei_NOUN _ADV_,3936
Leffler _._,1722
Lawrence_NOUN H.,2247
Laura_NOUN would,1798
Len_NOUN and_CONJ,1352
Learning_NOUN Organization,2900
Lawd_NOUN _._,1475
Le Grand,4983
Launceston _._,1755
Leng Feng_NOUN,2313
Layard ,_.,2946
League would_VERB,1088
Learning_NOUN The_DET,1977
Leaping _NOUN_,1777
Lebow_NOUN _._,2160
Lawrence_NOUN Berkeley,1998
Len_NOUN Guy,1121
Lebanese_ADJ ,,1789
Legality_NOUN _ADP_,3884
Legacy and,1719
Lenders_NOUN _VERB_,2408
Lead_NOUN and,1879
Leipzig_NOUN _NOUN_,7613
Laughlin_NOUN ,_.,3149
Le Chatelier,1275
Law Deskbook_NOUN,3524
Leagues_NOUN ._.,1376
Lawd ,,1019
Legrand_NOUN ,_.,2535
Learned_ADJ Societies,1502
Leafs _._,1096
Lecture notes,2039
Legal_NOUN Issues,3850
Learning_NOUN Based_NOUN,1313
Laura ?,3172
Lawn ,,2596
Leila_NOUN ._.,2820
Lavoie_NOUN _._,2450
League Championship,1082
Leghorn ,_.,2026
Lee_NOUN Hsien_NOUN,1129
Lee Y,1252
Lee H_NOUN,1897
League ",1278
Leavy _._,2127
Ledger_NOUN .,1479
Led to,2258
Learning ),2267
Leiden_NOUN /_NOUN,2831
Legends_NOUN and,1742
Leighton _CONJ_,1175
Law_NOUN _ADJ_,6461
Lazarus_NOUN is,1233
Law_NOUN 3_NUM,1621
Leads _._,1644
Legacy and_CONJ,1716
Law_NOUN _NOUN_,542037
Lay_NOUN _PRON_,3675
Lean_ADJ _._,7279
Learned_VERB from,4346
Leaves _ADV_,2513
Law 4,1080
Leanne_NOUN 's,1605
Lazarsfeld ,_.,1663
Learning_NOUN Environment,3239
Laura_NOUN _._,72196
Lecture_NOUN notes,2021
Lead_NOUN (,1645
Leisure _CONJ_,3502
Leal_NOUN ,,2934
Len _._,6561
Learning Network_NOUN,1102
Lean in,1090
Le_NOUN Livre,1664
Lena had,1884
Leases NA,1375
Laura _CONJ_,12830
Leibler_NOUN divergence,1237
Leading from,1039
Laurel had_VERB,2039
Lawrence_NOUN and,13183
Lechner_NOUN _._,1742
Lear _VERB_,7849
Law_NOUN Centre_NOUN,1002
Law_NOUN Society,6542
Laurel_NOUN had,2039
Leng_NOUN Clan,1330
Learning Theory_NOUN,3610
Learning_NOUN Sciences,2964
Lawrence_NOUN Grossberg_NOUN,1102
Leeds_NOUN _NOUN_,16976
Lawrence_NOUN is,1926
Lefebvre_NOUN _CONJ_,1225
Legenda _NOUN_,1460
Leben_NOUN _VERB_,2172
Lazarus_NOUN from_ADP,1450
Le 's_PRT,7421
Laurel_NOUN _VERB_,24239
Leaders_NOUN _VERB_,28683
Laura_NOUN asked_VERB,2027
Leah_NOUN ._.,8082
Lefèvre ,_.,1332
Leal_NOUN ,_.,2934
Laura_NOUN had_VERB,8590
LeRoy_NOUN _VERB_,1151
Leiden University,5337
Law The,4865
Legation in_ADP,1232
Lechner ,_.,1428
Lead_NOUN _CONJ_,2067
Law had,1957
Legacy_NOUN :_.,3967
Leg.H._NOUN 1959,1203
Leaflet_NOUN _._,1029
Lemos_NOUN _NOUN_,1365
Learners ',2363
Legislative Assembly,10977
Le_NOUN Fanu_NOUN,1988
Leila_NOUN and,1175
Lawrence_NOUN ,_.,61403
Leave_VERB !,1017
Leaves _NUM_,2300
Legislative_ADJ Yuan_NOUN,1296
Lee_NOUN says_VERB,1634
Leadership Team_NOUN,1626
Leiden_NOUN ._.,5548
Leaving it_PRON,1087
Le Devoir,2210
Leibler divergence_NOUN,1237
Lebedeff _._,2022
Learn from,8738
League Cup,1169
Leeds_NOUN _VERB_,4565
Le Duc,1605
League :_.,1607
Learners_NOUN ',2363
Left_NOUN )_.,17579
Layton _NOUN_,1544
Lawrence_NOUN '_PRT,1696
Layer_NOUN -,1726
Layers panel,1935
Laursen_NOUN _._,2484
Laws_NOUN :_.,3388
Layout and,1399
Leicestershire_NOUN _._,4110
Law provides_VERB,1335
Leblanc_NOUN _VERB_,1307
Leicestershire_NOUN ._.,1324
Laura J._NOUN,1030
Layer_NOUN The_DET,1153
Laws_NOUN _._,56205
Leffler function_NOUN,1182
Lei_NOUN Yang_NOUN,15036
Lebanese_ADJ ,_.,1789
Legislative_ADJ Decree,2325
Lei_NOUN _PRT_,10197
Laura_NOUN !,1718
Learn_VERB _PRON_,4002
Leland_NOUN ,,4739
Lena_NOUN ,,7806
Leahy_NOUN ,,4790
Leibniz_NOUN _VERB_,16548
Layer_NOUN 1,2053
Lear_NOUN and_CONJ,2107
Leibniz ,_.,11414
Lefebvre (,1174
Lazarus _NOUN_,5332
Learning_NOUN reserves_VERB,1552
Leila and_CONJ,1175
Leeuw _._,3444
Lazare_NOUN ,,1853
Learn _DET_,9342
Layla _CONJ_,2043
Lear _CONJ_,2524
Leicester_NOUN _NOUN_,13917
Legislatures_NOUN _VERB_,1182
Leg_NOUN of_ADP,1016
Lectures_NOUN on_ADP,20683
Leahy 's,1262
Leaning_VERB over,5315
Lawrence _._,100592
Leanne .,1156
Laure_NOUN _VERB_,1565
Leadership Academy,1036
Lee ',6387
Lect .,2788
Leng_NOUN Yan,2108
Leaves .,1429
Legal_ADJ Process,1053
Leadership_NOUN in_ADP,15806
Lei said_VERB,1709
Lauren 's_PRT,9036
Lawrence A.,1895
League baseball_NOUN,1256
Law_NOUN Research_NOUN,1459
Laurence_NOUN _._,14841
Lawson_NOUN 's,4260
Lavinia_NOUN _PRT_,2698
Lee_NOUN K_NOUN,1336
Layman _._,1558
Layer 3_NUM,3323
Lemons_NOUN _._,2484
Leighton 's_PRT,1398
Le _PRON_,1001
Legislation_NOUN and,4976
Lecture at,2143
Learn_VERB :,1736
Lee _NOUN_,229974
Leave _CONJ_,1892
Lecture_NOUN on_ADP,3251
Lauren could_VERB,1112
Leicestershire_NOUN .,1324
Laughs_VERB ],1265
Left ",1726
Leena _._,2053
Leibniz _NOUN_,6426
Learning :,20527
Leaves _._,12104
Leifer _._,1276
Leadership is,6396
Legislatures_NOUN _ADP_,1425
Legion_NOUN _NOUN_,7543
Lee _ADP_,17247
Leaves_NOUN _._,7831
Lay_NOUN _PRT_,3974
Leipzig and,2316
Leighton_NOUN 's_PRT,1398
Lausanne_NOUN :,2305
Law_NOUN School_NOUN,37626
Law International,7238
Leanne _PRT_,1859
Leiden _NUM_,2527
Laying _PRON_,3192
Legacies_NOUN _._,3463
Lemuel ,,1075
Ldsdy_NOUN _._,1156
Leese_NOUN _._,1095
Lee ",1839
Legislature of,3916
Laurent 's,1877
Lawn Tennis_NOUN,1635
League_NOUN Totals,2939
Lehi _._,1376
Learning_NOUN Design_NOUN,1236
Leg.H._NOUN 1931,1416
Launching the,1030
Lean _._,7567
Leave_VERB that_DET,3671
Lefebvre ,,10687
Lawrence &_CONJ,3008
Lawrence_NOUN in,1810
Leben _._,5505
Leeuw_NOUN _._,3428
Lawyers '_PRT,2633
Leighton_NOUN and_CONJ,1000
Left_NOUN to,2426
Leisure_NOUN ,,3626
Le droit,1909
Lawyers_NOUN are,1330
Lawyers_NOUN _ADP_,4478
Lead .,2259
Lei_NOUN ,,15031
Leading_VERB a_DET,1871
Lena 's_PRT,5222
Lecky_NOUN ,,1326
Learner_NOUN 's_PRT,1082
Leiden_ADJ _._,25900
Learned_VERB from_ADP,4346
Layer_NOUN Protection,3639
Learners are,1347
Lemon --,1717
Layla and_CONJ,1943
Lead us_PRON,1821
Lebanon_NOUN was_VERB,1812
Legal_ADJ Status_NOUN,2508
Leary_NOUN 's_PRT,1189
League_NOUN Soccer_NOUN,1081
League 's_PRT,9361
Leeward Islands,2144
Lemma 2.1_NUM,1012
Law 11,1009
Layer _DET_,3340
Layout :,1054
Leah_NOUN _NOUN_,12423
Lebanon_NOUN _VERB_,14312
Laws on_ADP,1796
Lead -,2895
Lax_NOUN ,_.,1055
Learning Environments_NOUN,4037
Leather ,_.,2391
Leahy_NOUN _PRT_,1926
Lawn_NOUN _NOUN_,5889
Leipzig_NOUN ;,1147
Leader ._.,9747
Len was,1254
Laura_NOUN _PRON_,1749
Le_NOUN was,4584
Leigh ,_.,12279
Law_NOUN no_NOUN,1411
Lena and_CONJ,2932
Left_VERB ._.,1085
Law would,1125
Legs_NOUN _ADJ_,1118
Leighton_NOUN _._,8308
Lend_VERB me,2183
Left_VERB atrial,1086
Legislation (,1689
Legislature in_ADP,1341
Lena_NOUN ,_.,7806
Le Temps_NOUN,1905
League_NOUN (,11653
Lemmon_NOUN _._,1970
Leela_NOUN _._,1894
Lebanon_NOUN ,,34500
Lavender_ADJ ,_.,1025
Laurie_NOUN ,,10135
Leff ,,2054
Leader had,1086
Leiris _._,1115
Lean_ADJ In_NOUN,1066
Law Deskbook,3524
Leng_NOUN ,,4544
Law_NOUN provides,1335
Lena_NOUN _PRT_,6460
Lawless_NOUN _VERB_,2168
Legacy in_ADP,1624
Law Center,10180
Laurel 's,5233
Lebanon_NOUN has_VERB,1017
Layout _ADP_,4232
Leaves ,,4309
Leipzig ,_.,21866
Lemma 4_NUM,2207
Learning "_.,2762
Leibholz ,_.,1233
Leave_VERB a,4660
Lawrence_NOUN E._NOUN,1743
Laurent_NOUN _VERB_,9025
Law_NOUN Lords,1155
Lee_NOUN --,1950
Leigh (_.,1223
Lebo_NOUN veď,1127
Leclercq_NOUN ,,1640
Leicester_NOUN :,4360
Learned_VERB _CONJ_,1023
Law _DET_,11702
Law Enforcement,21906
LeBron_NOUN _._,1010
Lawson_NOUN _VERB_,13548
Leading _DET_,8670
Legacy_NOUN _NOUN_,13571
Lei_NOUN _NOUN_,123762
Lebanon_NOUN _ADV_,2073
Legitimation of,1181
Leah_NOUN had,3167
Lazy _NOUN_,9837
Lawrence _VERB_,40385
Legislatures_NOUN ,,2134
Legality _ADP_,3886
Leave your,5483
Lawn_NOUN Tennis_NOUN,1635
Length _ADP_,20990
Leal_NOUN _._,4092
Leashed_ADJ _NOUN_,5123
Laure_NOUN _._,2131
Lazar ,,4221
Leander_NOUN 's_PRT,1195
Learning_NOUN from_ADP,7152
Left alone_ADV,4082
Leng_NOUN 's,1750
Learning --_.,2909
Lemon_NOUN --_.,1717
League_NOUN ",1269
Lawrence said,1542
Legislative Decree_NOUN,2324
Laws ,_.,29928
Lawless_NOUN ,,3281
Lavender ._.,1165
Legal_NOUN Counsel_NOUN,3672
Law Act_NOUN,3427
Leger _NOUN_,1218
Lb .,2835
Lawrie_NOUN ,,1175
Learning_NOUN :,20523
Layne ,,2161
Law_NOUN The_DET,3237
Le Monde,10271
Learn_VERB a,1243
Learning_NOUN Sciences_NOUN,2964
Lebedev_NOUN _._,1782
Laws_NOUN that_DET,1528
Legacy _PRT_,1099
Leigh_NOUN ,,12279
Lectures_NOUN of,1318
Law_NOUN ...,1214
Law Practice,2391
Legend_NOUN and,1548
Leif _NOUN_,4146
Laughton_NOUN ,,1208
Lead_NOUN on_ADP,1161
Law_NOUN Project_NOUN,1692
Laura is_VERB,3269
Layer ,_.,2985
Leah to_PRT,1007
Law_NOUN '_PRT,3871
Leibniz ._.,2314
Laughter_NOUN :_.,1210
Lecture _ADP_,9099
LeMay_NOUN _VERB_,1758
Leiden ;,1415
Lavinia .,1805
Least -,1429
Lavrov_NOUN ,,1166
Lauren_NOUN _ADP_,3144
Lefebvre _CONJ_,1225
Leader_NOUN _._,52304
Laundry_NOUN _._,2790
Led_NOUN Zeppelin,5308
Laughter_NOUN _VERB_,11019
Lax_NOUN _NOUN_,2050
Learning_NOUN with_ADP,4672
Learned and_CONJ,1528
Leipsic_NOUN _._,2170
Leibowitz _._,1849
Legacy ._.,4329
Laura _DET_,1729
Lee has_VERB,2784
Lehman _CONJ_,1055
Leaping_VERB _NOUN_,1286
Lavender_NOUN ,,2318
Laycock _._,1478
Lee_NOUN is,5412
Leave them,4781
Laughter :_.,1210
Leadership_NOUN at_ADP,1533
Law_NOUN In_ADP,1384
Lay ,_.,3801
Legal_NOUN History,5408
Law_NOUN Com_NOUN,1537
Leeds _ADP_,2885
Lauren _ADV_,3019
Lear _NOUN_,3821
Layla_NOUN .,5115
Leighton_NOUN _NOUN_,3972
Learning ',2157
Leibniz 's,11605
Lead_NOUN in,1208
Laurel_NOUN ,,6306
Leadership Council_NOUN,1738
Learning_NOUN Techniques_NOUN,1741
Laughter_NOUN and,3232
Laureate _NOUN_,2798
Leete _._,1316
Lebanon_NOUN ;_.,1413
Leave_VERB _CONJ_,1277
League for_ADP,8734
Laws_NOUN ,_.,29928
Leaving his_PRON,2530
Law_NOUN Department,1208
Leighton and,1000
Leaving behind,1757
Leave_VERB her_PRON,7013
Leader in_ADP,2622
League ;,1392
Layer_NOUN Protection_NOUN,3638
Lecture_NOUN ._.,3116
Layer_NOUN 3_NUM,3323
Leader _ADV_,2242
Lemmon _._,1972
Least_ADJ of,2957
Laycock_NOUN ,,1182
Lears _._,1215
Leite _NOUN_,2106
Leaving_VERB _ADV_,7684
Lazarus_NOUN from,1450
Le Pen_NOUN,6959
Laurel_NOUN _PRT_,6259
Law_NOUN /,1306
Ld _NOUN_,1441
Layer_NOUN _ADP_,5822
Leap_VERB _NOUN_,2291
Lebanon _NUM_,2796
Lawrence_NOUN _VERB_,40385
Lectures .,3101
Leaving_VERB my,1357
Leafy_NOUN _NOUN_,1738
Lee Smith_NOUN,1260
Legality_NOUN of_ADP,3260
Law_NOUN Reporter,1049
Law_NOUN Review_NOUN,105110
Law_NOUN and_CONJ,179326
Learning_VERB Objective,1932
Lawson_NOUN _NUM_,1213
Legislature _PRT_,2317
Le_NOUN Puy_NOUN,1859
Leisure _ADP_,1841
Leads_VERB _NOUN_,1877
Lee_NOUN ',6386
Leave_NOUN _VERB_,1204
Learning_NOUN in_ADP,22030
Le had,2980
Laurie had_VERB,1444
Lemma _NUM_,68424
Length_ADJ _._,2004
Lawrence_NOUN C.,1003
Lecture_NOUN :_.,1338
Lee_NOUN ,,265128
Ldsdy .,1150
Legends and,1746
Leipsic_NOUN ,_.,1595
Learning_VERB _ADP_,33980
Leader (,2680
Legionella_NOUN pneumophila_NOUN,1902
Laughs_NOUN _._,1498
Leaf _._,11546
Legitimacy :,1782
Legal_ADJ _._,1204
Left was_VERB,1293
Lauren_NOUN could,1112
Leave her,7013
Leaver _._,1271
Lazarus_NOUN _PRT_,4195
Left of,2299
Leaders_NOUN can,1658
Leah_NOUN _._,21790
Leena_NOUN _._,2053
Lear 's,4658
Learning_VERB how_ADV,4724
Lawyers_NOUN .,1084
Lead_NOUN _NOUN_,6449
Law_NOUN Press_NOUN,1053
Legislation ._.,2571
Leaf_NOUN _PRT_,1158
Ledger _NOUN_,5118
Lejeune ,_.,2978
Laughter_NOUN is,1878
Lemaire_NOUN ,,2494
Law_NOUN would_VERB,1125
Lea_NOUN 's,2642
Lee Smith,1260
Left_VERB Behind_ADP,1338
Learning_NOUN as,1689
Lehre _X_,2853
Leipzig_NOUN ._.,6690
Legal Counsel,3696
Law_NOUN 1,3634
Law Court,1592
Leadership_NOUN of,2630
Law_NOUN Olmsted_NOUN,2419
Laura_NOUN did,1866
Law Offices,1183
Legal_NOUN Analysis_NOUN,1587
Lemonade _NOUN_,1499
Learning_NOUN Center_NOUN,3274
Layer_NOUN Security,1997
Leave_VERB !_.,1017
Lb_NOUN .,2833
Lecture ._.,3139
Legal Theory,5322
Lavinia ,_.,3673
Leaves are,4376
Leicester_NOUN ,_.,13251
Legislation_NOUN on,1410
Leib_NOUN _NOUN_,1410
Lazarus_NOUN is_VERB,1233
Lavoisier_NOUN _VERB_,2221
Leibniz and,3174
Lavrov ,,1166
Lefebvre_NOUN and,1142
Le_NOUN and_CONJ,3955
Lemma 3.1_NUM,1025
Leisure in_ADP,1166
Lazarus_NOUN ._.,4404
Legend_NOUN of,15921
Laying_VERB the,2794
Lee_NOUN and_CONJ,38984
Laurent ._.,2874
Lee_NOUN Smith_NOUN,1260
Laura_NOUN and,12114
Ledger ,_.,5207
Lenape _._,1169
Laurie_NOUN and,2039
Legitimacy_NOUN _._,8948
Laurance_NOUN _NOUN_,1010
Leased_VERB _NOUN_,1707
Leanne _VERB_,6495
Le to,1165
Lawyers _PRT_,2778
Least_ADV _ADJ_,1948
Legis Dir_NOUN,1408
Laxton _._,1067
Leader "_.,1115
Learning Strategies_NOUN,1325
League in_ADP,7610
Leader_NOUN of_ADP,16838
Leghorn _NOUN_,1320
Layard_NOUN _._,3633
Lending_VERB _NOUN_,2354
Learn_VERB More_ADJ,1103
Law_NOUN the,1008
League Against_NOUN,1496
Left_NOUN ,_.,14331
Lazarus _VERB_,15046
Lawyers_NOUN _NOUN_,5844
Le_NOUN Grand_NOUN,4977
Leibniz_NOUN (,1380
Laura_NOUN did_VERB,1866
Leila_NOUN 's_PRT,2389
Lawrence_NOUN was_VERB,5212
Lemuria _._,1005
Lawrence of_ADP,2623
Lawton _PRT_,1176
Legislators _._,1620
Lena_NOUN had,1884
Lemay_NOUN _._,1245
Lectures at_ADP,4473
Lecture_NOUN notes_NOUN,1948
Lawton_NOUN _PRT_,1176
Leland_NOUN ._.,1380
Legitimacy _VERB_,1683
Lecce_NOUN _._,1741
Leadership Institute,1256
Left_VERB ventricular,2694
Law Institute,5212
Leibniz_NOUN ',2913
Learning Techniques_NOUN,1779
Leanne _._,3099
Leanna_NOUN _VERB_,3724
Law Rev.,1564
Lea_NOUN _ADP_,1023
Leaves of_ADP,6428
Le_NOUN _VERB_,34907
Lefèvre _._,1868
Legacy_ADJ _NOUN_,1072
Laura would_VERB,1798
Left_NOUN Books_NOUN,1578
